GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
ZD1,CN001,X5,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,CN001,X5,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,CN001,X5,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,CN001,X5,2024-12-31,,,2024-12-27,2024-12-17
ZD1,MY001,L1,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,MY001,L1,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,NO003,09,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,NO003,09,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,DE001,DE,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,DE001,DE,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,DE001,DE,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,DE001,DE,2024-12-31,,,2024-12-27,2024-12-17
ZD1,CN003,X7,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,CN003,X7,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,CN003,X7,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,CN003,X7,2024-12-31,,,2024-12-27,2024-12-17
ZD1,FR001,F3,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,FR001,F3,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,FR001,F3,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,FR001,F3,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,MY003,L4,2024-12-31,,,2024-12-27,2024-12-17
ZD1,SE001,S0,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,SE001,S0,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,CH001,C2,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,AU001,A0,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,AU004,A0,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,AU001,A0,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU004,A0,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU001,A0,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,AU004,A0,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,PH003,25,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,CN003,X7,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,CN003,X7,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,LU001,07,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,LU001,07,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,MY003,L4,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,ID002,06,2024-09-03,2024-09-17,15,,
ZD1,ID002,06,2024-11-02,2024-11-19,18,,
ZD1,SA003,19,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,SA003,19,2024-12-31,,,2024-12-27,2024-12-17
ZD1,BR002,BB,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,BR002,BB,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,IN001,Y4,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,IN002,Y4,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,IN003,10,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,IN003,10,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,IN003,10,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,IN003,10,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,SG001,YS,2024-12-31,,,2024-12-27,2024-12-17
ZD1,CH001,C2,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,IT001,20,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,IT001,20,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,IT001,20,2024-12-31,,,2024-12-27,2024-12-17
ZD1,AU003,QM,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,AU003,QM,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,PH003,25,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,PH003,25,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,NO003,09,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,QA001,39,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,QA001,39,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,MY003,L4,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,MY003,L4,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,SG007,S7,2024-12-31,,,2024-12-27,2024-12-17
ZD1,NZ003,38,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,NZ003,38,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,NZ003,38,2024-12-31,,,2024-12-27,2024-12-17
ZD1,NZ003,38,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,NZ003,38,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,NZ003,38,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,PT003,36,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,MY001,L1,2024-12-31,,,2024-12-27,2024-12-17
ZD1,PH003,25,2024-12-31,,,2024-12-27,2024-12-17
ZD1,BR002,BB,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,BR002,BB,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,BR002,BB,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,BR002,BB,2024-12-31,,,2024-12-27,2024-12-17
ZD1,IN001,Y4,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,IN002,Y4,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,IN001,Y4,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,IN002,Y4,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,MY001,L1,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,MY001,L1,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,MY001,L1,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU005,37,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU005,37,2024-12-31,,,2024-12-27,2024-12-17
ZD1,LU001,07,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,QA001,39,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,CN001,X5,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,CN001,X5,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,IN001,Y4,2024-12-31,,,2024-12-27,2024-12-17
ZD1,IN002,Y4,2024-12-31,,,2024-12-27,2024-12-17
ZD1,PH003,25,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,FI003,02,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,FI003,02,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,FI003,02,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,FI003,02,2024-12-31,,,2024-12-27,2024-12-17
ZD1,MY001,L1,2024-12-31,,,2024-12-27,2024-12-17
ZD1,TH001,TA,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,CH001,C2,2024-12-31,,,2024-12-27,2024-12-17
ZD1,AU001,A0,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,AU004,A0,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,AU001,A0,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,AU004,A0,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,AU001,A0,2024-12-31,,,2024-12-27,2024-12-17
ZD1,AU004,A0,2024-12-31,,,2024-12-27,2024-12-17
ZD1,QA001,39,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,DK001,DK,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,DK001,DK,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
